_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
5dd1f434f9af8b2dec178085,"[{'userID': 1099, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 216, 'modifiedAt': 'Sat, 02 Nov 2019 02:40:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 02 Nov 2019 06:11:19 GMT', 'kWhRequested': 40.0}]",000001099,2_39_139_28_2019-11-02 02:35:18.674274,2-39-139-28,CA-303,0002,0039,"Sat, 02 Nov 2019 02:35:19 GMT","Sat, 02 Nov 2019 06:53:49 GMT",23.139,"Sat, 02 Nov 2019 06:33:35 GMT",America/Los_Angeles
5dd1f434f9af8b2dec178086,,,2_39_130_31_2019-11-02 02:40:18.380555,2-39-130-31,CA-306,0002,0039,"Sat, 02 Nov 2019 02:40:18 GMT","Sat, 02 Nov 2019 03:53:01 GMT",0.891,"Sat, 02 Nov 2019 03:10:58 GMT",America/Los_Angeles
5dd3459df9af8b31be642331,"[{'userID': 2743, 'milesRequested': 250, 'WhPerMile': 240, 'minutesAvailable': 576, 'modifiedAt': 'Sat, 02 Nov 2019 15:39:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 03 Nov 2019 01:15:59 GMT', 'kWhRequested': 60.0}]",000002743,2_39_79_381_2019-11-02 15:39:48.908914,2-39-79-381,CA-490,0002,0039,"Sat, 02 Nov 2019 15:39:59 GMT","Sat, 02 Nov 2019 22:04:53 GMT",11.711,"Sat, 02 Nov 2019 22:04:51 GMT",America/Los_Angeles
5dd3459df9af8b31be642332,,,2_39_139_28_2019-11-02 16:27:07.596338,2-39-139-28,CA-303,0002,0039,"Sat, 02 Nov 2019 16:27:08 GMT","Sat, 02 Nov 2019 18:00:43 GMT",0.846,"Sat, 02 Nov 2019 16:57:36 GMT",America/Los_Angeles
5dd3459df9af8b31be642333,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 50, 'modifiedAt': 'Sat, 02 Nov 2019 16:55:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 02 Nov 2019 17:44:06 GMT', 'kWhRequested': 8.0}]",000000743,2_39_89_25_2019-11-02 16:54:06.277376,2-39-89-25,CA-315,0002,0039,"Sat, 02 Nov 2019 16:54:06 GMT","Sat, 02 Nov 2019 18:14:38 GMT",4.029,"Sat, 02 Nov 2019 18:14:33 GMT",America/Los_Angeles
5dd3459df9af8b31be642334,,,2_39_138_566_2019-11-02 17:13:10.946143,2-39-138-566,CA-512,0002,0039,"Sat, 02 Nov 2019 17:13:11 GMT","Sat, 02 Nov 2019 20:06:46 GMT",0.881,"Sat, 02 Nov 2019 17:43:31 GMT",America/Los_Angeles
5dd3459df9af8b31be642335,"[{'userID': 420, 'milesRequested': 60, 'WhPerMile': 267, 'minutesAvailable': 157, 'modifiedAt': 'Sat, 02 Nov 2019 17:18:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 02 Nov 2019 19:54:46 GMT', 'kWhRequested': 16.02}]",000000420,2_39_79_378_2019-11-02 17:17:46.441760,2-39-79-378,CA-326,0002,0039,"Sat, 02 Nov 2019 17:17:46 GMT","Sat, 02 Nov 2019 20:38:53 GMT",14.091,"Sat, 02 Nov 2019 20:25:05 GMT",America/Los_Angeles
5dd3459df9af8b31be642336,,,2_39_128_18_2019-11-02 17:23:58.935062,2-39-128-18,CA-308,0002,0039,"Sat, 02 Nov 2019 17:23:59 GMT","Sat, 02 Nov 2019 18:43:47 GMT",0.834,"Sat, 02 Nov 2019 17:54:15 GMT",America/Los_Angeles
5dd3459df9af8b31be642337,,,2_39_83_386_2019-11-02 19:03:55.673486,2-39-83-386,CA-212,0002,0039,"Sat, 02 Nov 2019 19:03:56 GMT","Sat, 02 Nov 2019 20:15:27 GMT",0.881,"Sat, 02 Nov 2019 19:34:40 GMT",America/Los_Angeles
5dd3459df9af8b31be642338,"[{'userID': 1920, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 02 Nov 2019 19:18:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 02 Nov 2019 20:17:33 GMT', 'kWhRequested': 8.0}]",000001920,2_39_89_25_2019-11-02 19:17:32.692363,2-39-89-25,CA-315,0002,0039,"Sat, 02 Nov 2019 19:17:33 GMT","Sat, 02 Nov 2019 21:18:12 GMT",4.395,"Sat, 02 Nov 2019 20:44:45 GMT",America/Los_Angeles
5dd345a4f9af8b31be642339,"[{'userID': 248, 'milesRequested': 180, 'WhPerMile': 250, 'minutesAvailable': 597, 'modifiedAt': 'Sun, 03 Nov 2019 17:02:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 02:59:19 GMT', 'kWhRequested': 45.0}]",000000248,2_39_79_377_2019-11-03 17:02:19.327425,2-39-79-377,CA-325,0002,0039,"Sun, 03 Nov 2019 17:02:19 GMT","Mon, 04 Nov 2019 02:05:28 GMT",40.895,"Mon, 04 Nov 2019 01:02:05 GMT",America/Los_Angeles
5dd345a4f9af8b31be64233a,"[{'userID': 2290, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 428, 'modifiedAt': 'Sun, 03 Nov 2019 17:43:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 00:49:32 GMT', 'kWhRequested': 40.0}]",000002290,2_39_139_28_2019-11-03 17:41:31.573925,2-39-139-28,CA-303,0002,0039,"Sun, 03 Nov 2019 17:41:32 GMT","Sun, 03 Nov 2019 20:02:21 GMT",8.109,"Sun, 03 Nov 2019 19:01:54 GMT",America/Los_Angeles
5dd345a4f9af8b31be64233b,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 113, 'modifiedAt': 'Sun, 03 Nov 2019 18:36:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 03 Nov 2019 20:29:38 GMT', 'kWhRequested': 8.0}]",000000891,2_39_129_17_2019-11-03 18:36:38.082074,2-39-129-17,CA-307,0002,0039,"Sun, 03 Nov 2019 18:36:38 GMT","Sun, 03 Nov 2019 20:26:23 GMT",1.836,"Sun, 03 Nov 2019 19:19:19 GMT",America/Los_Angeles
5dd345a4f9af8b31be64233c,"[{'userID': 1238, 'milesRequested': 200, 'WhPerMile': 520, 'minutesAvailable': 715, 'modifiedAt': 'Sun, 03 Nov 2019 18:47:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 06:42:42 GMT', 'kWhRequested': 104.0}]",000001238,2_39_131_30_2019-11-03 18:47:41.561193,2-39-131-30,CA-305,0002,0039,"Sun, 03 Nov 2019 18:47:42 GMT","Sun, 03 Nov 2019 20:36:06 GMT",12.456,"Sun, 03 Nov 2019 20:36:02 GMT",America/Los_Angeles
5dd345a4f9af8b31be64233d,"[{'userID': 1202, 'milesRequested': 38, 'WhPerMile': 400, 'minutesAvailable': 173, 'modifiedAt': 'Sun, 03 Nov 2019 19:05:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 03 Nov 2019 21:57:26 GMT', 'kWhRequested': 15.2}]",000001202,2_39_127_19_2019-11-03 19:04:26.031014,2-39-127-19,CA-309,0002,0039,"Sun, 03 Nov 2019 19:04:26 GMT","Mon, 04 Nov 2019 21:10:21 GMT",10.246,"Sun, 03 Nov 2019 22:18:38 GMT",America/Los_Angeles
5dd345a4f9af8b31be64233e,"[{'userID': 798, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 58, 'modifiedAt': 'Sun, 03 Nov 2019 20:08:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 03 Nov 2019 21:04:33 GMT', 'kWhRequested': 8.0}]",000000798,2_39_139_28_2019-11-03 20:06:32.658094,2-39-139-28,CA-303,0002,0039,"Sun, 03 Nov 2019 20:06:33 GMT","Sun, 03 Nov 2019 21:24:30 GMT",7.892,"Sun, 03 Nov 2019 21:23:58 GMT",America/Los_Angeles
5dd345a4f9af8b31be64233f,"[{'userID': 1864, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 203, 'modifiedAt': 'Sun, 03 Nov 2019 20:39:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 00:02:33 GMT', 'kWhRequested': 12.0}]",000001864,2_39_83_386_2019-11-03 20:39:33.372355,2-39-83-386,CA-212,0002,0039,"Sun, 03 Nov 2019 20:39:33 GMT","Sun, 03 Nov 2019 23:31:22 GMT",5.159,"Sun, 03 Nov 2019 22:20:34 GMT",America/Los_Angeles
5dd345a4f9af8b31be642340,"[{'userID': 1222, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 72, 'modifiedAt': 'Sun, 03 Nov 2019 23:36:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 00:48:36 GMT', 'kWhRequested': 8.0}]",000001222,2_39_91_437_2019-11-03 23:36:35.605395,2-39-91-437,CA-317,0002,0039,"Sun, 03 Nov 2019 23:36:36 GMT","Mon, 04 Nov 2019 02:16:49 GMT",5.913,"Mon, 04 Nov 2019 01:30:28 GMT",America/Los_Angeles
5dd345a4f9af8b31be642341,"[{'userID': 3905, 'milesRequested': 100, 'WhPerMile': 250, 'minutesAvailable': 259, 'modifiedAt': 'Mon, 04 Nov 2019 01:32:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 05:50:59 GMT', 'kWhRequested': 25.0}]",000003905,2_39_139_28_2019-11-04 01:31:58.715495,2-39-139-28,CA-303,0002,0039,"Mon, 04 Nov 2019 01:31:59 GMT","Mon, 04 Nov 2019 03:44:51 GMT",14.804,"Mon, 04 Nov 2019 03:44:42 GMT",America/Los_Angeles
5dd345a4f9af8b31be642342,"[{'userID': 1099, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 132, 'modifiedAt': 'Mon, 04 Nov 2019 03:12:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 05:22:32 GMT', 'kWhRequested': 24.0}]",000001099,2_39_124_22_2019-11-04 03:10:32.509379,2-39-124-22,CA-312,0002,0039,"Mon, 04 Nov 2019 03:10:32 GMT","Mon, 04 Nov 2019 06:32:46 GMT",13.082,"Mon, 04 Nov 2019 05:19:16 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749cf,"[{'userID': 1007, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 532, 'modifiedAt': 'Mon, 04 Nov 2019 15:04:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 23:55:30 GMT', 'kWhRequested': 16.0}, {'userID': 1007, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 532, 'modifiedAt': 'Tue, 05 Nov 2019 00:52:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 23:55:30 GMT', 'kWhRequested': 16.0}]",000001007,2_39_79_383_2019-11-04 15:03:30.032641,2-39-79-383,CA-492,0002,0039,"Mon, 04 Nov 2019 15:03:30 GMT","Tue, 05 Nov 2019 00:52:46 GMT",8.9,"Mon, 04 Nov 2019 18:43:27 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d0,,,2_39_125_21_2019-11-04 16:02:20.342685,2-39-125-21,CA-311,0002,0039,"Mon, 04 Nov 2019 16:02:20 GMT","Mon, 04 Nov 2019 17:06:39 GMT",0.871,"Mon, 04 Nov 2019 16:33:16 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d1,"[{'userID': 2461, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 427, 'modifiedAt': 'Mon, 04 Nov 2019 16:21:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 23:28:47 GMT', 'kWhRequested': 16.0}]",000002461,2_39_79_377_2019-11-04 16:21:34.552721,2-39-79-377,CA-325,0002,0039,"Mon, 04 Nov 2019 16:21:47 GMT","Mon, 04 Nov 2019 20:03:58 GMT",3.204,"Mon, 04 Nov 2019 17:30:47 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d2,"[{'userID': 2743, 'milesRequested': 250, 'WhPerMile': 240, 'minutesAvailable': 576, 'modifiedAt': 'Mon, 04 Nov 2019 16:28:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 05 Nov 2019 02:04:50 GMT', 'kWhRequested': 60.0}]",000002743,2_39_79_382_2019-11-04 16:28:37.418426,2-39-79-382,CA-491,0002,0039,"Mon, 04 Nov 2019 16:28:50 GMT","Tue, 05 Nov 2019 04:45:01 GMT",43.297,"Tue, 05 Nov 2019 02:34:18 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d3,"[{'userID': 676, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 443, 'modifiedAt': 'Mon, 04 Nov 2019 16:37:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 05 Nov 2019 00:00:05 GMT', 'kWhRequested': 24.0}]",000000676,2_39_79_379_2019-11-04 16:37:04.743698,2-39-79-379,CA-327,0002,0039,"Mon, 04 Nov 2019 16:37:05 GMT","Tue, 05 Nov 2019 04:40:35 GMT",16.055,"Mon, 04 Nov 2019 21:56:12 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d4,"[{'userID': 712, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 332, 'modifiedAt': 'Mon, 04 Nov 2019 16:39:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 22:11:47 GMT', 'kWhRequested': 24.0}]",000000712,2_39_139_28_2019-11-04 16:39:46.775926,2-39-139-28,CA-303,0002,0039,"Mon, 04 Nov 2019 16:39:47 GMT","Tue, 05 Nov 2019 02:33:23 GMT",15.849,"Mon, 04 Nov 2019 21:18:58 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d5,"[{'userID': 562, 'milesRequested': 20, 'WhPerMile': 350, 'minutesAvailable': 212, 'modifiedAt': 'Mon, 04 Nov 2019 16:43:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 20:14:53 GMT', 'kWhRequested': 7.0}]",000000562,2_39_131_30_2019-11-04 16:42:52.873789,2-39-131-30,CA-305,0002,0039,"Mon, 04 Nov 2019 16:42:53 GMT","Mon, 04 Nov 2019 20:18:15 GMT",4.664,"Mon, 04 Nov 2019 18:08:31 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d6,"[{'userID': 858, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 223, 'modifiedAt': 'Mon, 04 Nov 2019 16:52:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 20:35:23 GMT', 'kWhRequested': 8.0}]",000000858,2_39_79_380_2019-11-04 16:52:23.459010,2-39-79-380,CA-489,0002,0039,"Mon, 04 Nov 2019 16:52:23 GMT","Mon, 04 Nov 2019 21:43:25 GMT",4.656,"Mon, 04 Nov 2019 19:03:36 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d7,"[{'userID': 3853, 'milesRequested': 150, 'WhPerMile': 360, 'minutesAvailable': 559, 'modifiedAt': 'Mon, 04 Nov 2019 17:01:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 05 Nov 2019 02:19:47 GMT', 'kWhRequested': 54.0}]",000003853,2_39_79_376_2019-11-04 17:00:47.453971,2-39-79-376,CA-324,0002,0039,"Mon, 04 Nov 2019 17:00:47 GMT","Tue, 05 Nov 2019 01:18:26 GMT",34.58,"Tue, 05 Nov 2019 01:18:22 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d8,"[{'userID': 564, 'milesRequested': 140, 'WhPerMile': 231, 'minutesAvailable': 323, 'modifiedAt': 'Mon, 04 Nov 2019 17:01:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 22:24:09 GMT', 'kWhRequested': 32.34}]",000000564,2_39_78_360_2019-11-04 17:01:08.693521,2-39-78-360,CA-322,0002,0039,"Mon, 04 Nov 2019 17:01:09 GMT","Tue, 05 Nov 2019 00:24:39 GMT",32.233,"Tue, 05 Nov 2019 00:16:21 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749d9,"[{'userID': 1470, 'milesRequested': 90, 'WhPerMile': 292, 'minutesAvailable': 395, 'modifiedAt': 'Mon, 04 Nov 2019 17:01:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 23:36:11 GMT', 'kWhRequested': 26.28}]",000001470,2_39_78_367_2019-11-04 17:01:11.330126,2-39-78-367,CA-494,0002,0039,"Mon, 04 Nov 2019 17:01:11 GMT","Mon, 04 Nov 2019 23:21:21 GMT",16.378,"Mon, 04 Nov 2019 23:21:13 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749da,"[{'userID': 1104, 'milesRequested': 150, 'WhPerMile': 250, 'minutesAvailable': 436, 'modifiedAt': 'Mon, 04 Nov 2019 17:02:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 05 Nov 2019 00:18:35 GMT', 'kWhRequested': 37.5}]",000001104,2_39_79_378_2019-11-04 17:02:34.597147,2-39-79-378,CA-326,0002,0039,"Mon, 04 Nov 2019 17:02:35 GMT","Tue, 05 Nov 2019 02:07:03 GMT",22.645,"Mon, 04 Nov 2019 21:56:13 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749db,"[{'userID': 559, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 506, 'modifiedAt': 'Mon, 04 Nov 2019 17:03:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 05 Nov 2019 01:28:53 GMT', 'kWhRequested': 24.0}]",000000559,2_39_130_31_2019-11-04 17:02:53.190195,2-39-130-31,CA-306,0002,0039,"Mon, 04 Nov 2019 17:02:53 GMT","Tue, 05 Nov 2019 01:29:40 GMT",15.926,"Mon, 04 Nov 2019 20:26:21 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749dc,"[{'userID': 567, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 523, 'modifiedAt': 'Mon, 04 Nov 2019 17:05:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 05 Nov 2019 01:47:53 GMT', 'kWhRequested': 8.0}]",000000567,2_39_129_17_2019-11-04 17:04:52.895857,2-39-129-17,CA-307,0002,0039,"Mon, 04 Nov 2019 17:04:53 GMT","Tue, 05 Nov 2019 02:11:20 GMT",4.874,"Mon, 04 Nov 2019 18:31:59 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749dd,"[{'userID': 1957, 'milesRequested': 80, 'WhPerMile': 292, 'minutesAvailable': 459, 'modifiedAt': 'Mon, 04 Nov 2019 17:13:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 05 Nov 2019 00:52:26 GMT', 'kWhRequested': 23.36}]",000001957,2_39_78_364_2019-11-04 17:13:25.644152,2-39-78-364,CA-495,0002,0039,"Mon, 04 Nov 2019 17:13:26 GMT","Tue, 05 Nov 2019 01:31:59 GMT",23.251,"Tue, 05 Nov 2019 00:55:24 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749de,"[{'userID': 3856, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 149, 'modifiedAt': 'Mon, 04 Nov 2019 17:18:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 19:47:35 GMT', 'kWhRequested': 20.0}]",000003856,2_39_95_27_2019-11-04 17:18:21.315994,2-39-95-27,CA-319,0002,0039,"Mon, 04 Nov 2019 17:18:35 GMT","Mon, 04 Nov 2019 19:15:21 GMT",7.212,"Mon, 04 Nov 2019 18:31:44 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749df,"[{'userID': 632, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 473, 'modifiedAt': 'Mon, 04 Nov 2019 17:27:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 05 Nov 2019 01:20:35 GMT', 'kWhRequested': 8.0}]",000000632,2_39_78_362_2019-11-04 17:27:35.126424,2-39-78-362,CA-496,0002,0039,"Mon, 04 Nov 2019 17:27:35 GMT","Mon, 04 Nov 2019 23:53:34 GMT",7.887,"Mon, 04 Nov 2019 23:54:33 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749e0,,,2_39_90_26_2019-11-04 17:54:08.082894,2-39-90-26,CA-316,0002,0039,"Mon, 04 Nov 2019 17:54:08 GMT","Mon, 04 Nov 2019 19:05:12 GMT",0.863,"Mon, 04 Nov 2019 19:06:10 GMT",America/Los_Angeles
5dd5e8b0f9af8b39b02749e1,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 113, 'modifiedAt': 'Mon, 04 Nov 2019 18:07:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 04 Nov 2019 20:00:01 GMT', 'kWhRequested': 8.0}]",000000891,2_39_91_437_2019-11-04 18:07:01.222603,2-39-91-437,CA-317,0002,0039,"Mon, 04 Nov 2019 18:07:01 GMT","Tue, 05 Nov 2019 01:00:36 GMT",1.855,"Mon, 04 Nov 2019 18:50:10 GMT",America/Los_Angeles
